GROUP_ID,ARTIFACT_ID,VERSION,LOC,USAGE_NUM,CLASS_NUM
com.github.tantalor93,structlogger,0.1.0,1361,3,28
com.yixan.java.core,yixan-base-web,3.6.2,4352,0,55
com.thankjava.toolkit3d,fast-toolkit3d,1.0.8,2569,1,44
ro.fortsoft.wicket.dashboard,wicket-dashboard-core,0.4,1341,8,48
org.wikidata.wdtk,wdtk-client,0.7.0,1747,0,18
com.helger,ph-pdf-layout4,5.0.0,9846,2,123
org.noear,luffy.executor.m.velocity,1.1.15,57386,0,565
com.github.swiftech,swiftdao,0.1.2,1885,0,23
com.strapdata.elassandraunit,elassandra-unit-shaded,3.5.0.5,372853,0,5580
com.ninja-beans.crawler,cloudflare-iuam-solver-cli,0.0.1,41,1,1
com.cultureamp,kestrel,0.7.0,4234,0,153
com.github.spotbugs,sonar-findbugs-plugin,4.0.1,15993,0,246
de.alpharogroup,spring-tool-extensions,1.5,1096,3,22
org.jetbrains.dokka,dokka-core,1.6.10,27403,10,521
org.yestech,yesnotify,1.0.0,2406,0,61
org.polyfillservice,polyfill-service-api,1.2.1,1616,3,37
org.hawkular.apm,hawkular-apm-server-elasticsearch,0.9.2.Final,1461,1,12
org.apache.daffodil,daffodil-runtime1-unparser_2.11,2.6.0,22170,1,214
com.checkmarx,cx-client-common,8.90.4,6405,4,95
org.shredzone.acme4j,acme4j-utils,2.0,208,20,3
io.honeybadger,honeybadger-java,2.0.0,3334,0,44
se.vgregion.commons-util,commons-util-core-bc-composite-webcomp-sitemap,3.7,62,1,1
de.flapdoodle.wicket7-java8,de.flapdoodle.wicket--debug,7.0.3,980,1,35
com.kenticocloud,delivery-sdk-android,1.0.6,183845,0,2396
com.github.jsendnsca,jsendnsca,2.1.1-RC1,1039,0,26
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-gpl,1.6.1,447,4,8
io.quarkus,quarkus-junit5,1.10.0.CR1,1272,315,34
org.picketlink,picketlink-tomcat5-single,2.1.10.Final,139,0,8
io.github.jast90,zhangtool-pay,1.0,7408,0,137
org.apache.airavata,airavata-client-samples,0.16,4235,0,14
com.github.kagkarlsson,db-scheduler-spring-boot-starter,6.0,267,1,5
org.overviewproject,pdfocr_2.12,0.0.6,3011,0,38
org.springframework.ws,spring-ws-core,1.5.9,16411,99,318
de.terrestris,shogun2-core,0.1.4,13633,0,254
com.usmanhussain,UsmanHussainFramework,1.1.5,728,0,9
com.github.sd4324530,fastweixin,1.3.14,11255,0,248
com.loopfor.zookeeper,zookeeper-client_2.10,1.2.1,10354,1,165
com.checkmarx,cx-client-common,8.90.0,6268,4,92
org.visallo,visallo-web-structured-ingest-spreadsheet,4.0.0,209,1,4
org.apache.sentry,sentry-policy-search,1.7.1,227,3,7
io.github.spafka,mybatis-sql-log,1.0.9,2991,0,32
com.github.liuchink.hcutils,hcUtils-map,1.0.10.RELEASE,25,1,1
org.kevoree.library.cloud,org.kevoree.library.cloud.docker,3.4.0,1673,0,28
net.sf.jptools,jptools,1.7.0,192301,1,1885
io.github.jdlopez,dbdoc-maven-plugin,1.1,946,0,9
com.github.lihengming,potato-orm,1.0,488,0,15
org.onosproject,onos-apps-drivermatrix,1.8.4,176,0,4
org.apache.any23,apache-any23-core,2.3,16195,14,266
com.yinxiang.microservice,grpc-starter-core,1.0.1,2502,1,77
io.ino,solrs_2.12,2.0.0-RC4,8496,0,148
com.github.liuchink.hcutils,hcUtils-json,1.0.12.1.RELEASE,54,1,1
org.dkpro.tc,dkpro-tc-ml-libsvm,1.0.2,718,1,13
org.somda.sdc,glue-examples,2.0.0,2399,0,32
org.sonatype.security.realms.ldap,ldap-common,1.9-M1,4810,0,61
com.github.kamjin1996,mybatis-intercept-crypt,1.0,939,0,30
org.eluder.coveralls,coveralls-maven-plugin,2.0.1,2002,12,40
org.fuin,units4j,0.8.3,2524,16,54
com.github.rest-driver,rest-server-driver,1.1.8,1264,1,36
com.github.ljun20160606,benchmarks,3.10.0,664,0,24
org.hoyi,hoyi-webs,10.0.5,7675,0,127
com.lmco.shindig,shindig-social-api,2.0.1.3,6641,2,105
org.elasticsearch.plugin,analysis-icu,2.3.2,569,0,19
org.atmosphere,atmosphere-compat,0.3.1,102,2,9
org.grails,grails-web-databinding,3.0.9,3377,2,44
com.networknt,swagger-security,1.4.0,217,2,1
org.xbib.elasticsearch.plugin,elasticsearch-langdetect,5.3.0.1,1174,0,19
com.bluejeans,utils,1.2.0,411,6,10
com.github.malliina,util-android_2.11,0.9.4,8557,0,330
org.apache.sentry,sentry-policy-indexer,1.8.0,162,1,3
wiki.thin,thin-wiki,0.0.3,11351,1,199
org.springframework,spring-websocket,4.3.10.RELEASE,13465,147,246
eu.openminted.uc.socialsciences,omtd-uc-ss-kb-preparation,1.0.1,1080,0,16
org.cassandraunit,cassandra-unit-shaded,3.3.0.2,568065,3,8623
org.opencms.modules,org.opencms.workplace.tools.content,8.0.1,6729,0,56
com.github.ckpoint,toexcel,1.0.7,1783,0,28
com.github.jsonld-java,jsonld-java,0.4.2,5599,69,48
com.lazerycode.selenium,driver-binary-downloader-maven-plugin,1.0.3,1013,1,14
com.floragunn,search-guard-2,2.3.3.4,4529,7,70
com.whispir,sdk,2.2.1,893,0,13
io.gitee.jaemon,commons-toolkit,1.0.0,2036,0,26
net.rossonet,ar4k-core,0.1,51452,17,463
org.factcenter.inchworm,inchworm,0.8.0,21572,0,344
net.liftweb,lift-webkit_2.10,2.5.4,201135,147,4052
org.chtijbug.drools,drools-framework-rest-guvnor,1.5.2,1500,0,24
com.linkedin.gobblin,gobblin-avro-json,0.11.0,190,1,8
org.openehealth.ipf.commons,ipf-commons-core,3.1-20151130,1141,2,46
org.sakaiproject.jsf,jsf-app,12.2,375,7,6
io.github.gautambishal,nepaliorenglish,1.1,41,0,1
org.eclipse.jemo,eclipse-jemo-maven-plugin,1.2,338,0,3
org.broadleafcommerce,broadleaf-profile-web,3.1.0-GA,1286,5,27
org.dhatim,milyn-smooks-example-jms-splitter-router,1.7.1,54,0,1
cn.dreampie,jfinal-dreampie,0.2.1,10588,1,202
com.floragunn,search-guard-5,5.3.0-12,6037,9,90
com.mindprogeny.wiremock.extension,wiremock-scenario-extension,0.0.1,79833,1,751
com.github.kahlkn,artoria-extend,0.8.0.20190407_beta,4192,3,62
io.inugami,inugami_configuration_tools,2.0.0,799,4,11
io.bitbucket.hprotravel,spring-compass-api-client,0.9.1,5062,0,104
com.avioconsulting.maven,ics-maven-plugin,1.0,962,0,11
br.eti.arthurgregorio,shiro-ee,1.3.0,825,0,36
com.googlecode.flexistate,flexistate,0.1.2,822,0,22
io.reactiverse,reactive-pg-client,0.10.4,12072,5,207
org.languagetool,languagetool-server,4.2,2719,1,33
net.eulerframework,euler-web-core,1.0.0.M1,3028,4,94
com.gu,pan-domain-auth-verification_2.13,1.0.5,2689,1,46
com.riskiq,solr-map-reduce,8.4.1.3,4088,0,58
org.springframework.hateoas,spring-hateoas,0.25.0.RELEASE,5926,117,144
io.scalecube,scalecube-transport,1.0.7,1564,1,27
de.tudarmstadt.ukp.dkpro.tc,dkpro-tc-mallet,0.6.0,1459,0,17
org.ekstazi,ekstazi-maven-plugin,5.2.0,731,0,8
com.airlenet.netconf,netconf-callhome,2.0.0,1383,0,47
com.networknt,dump,1.1.4,95,3,1
org.apache.commons,commons-compress,1.14,23320,69,290
net.liftweb,lift-webkit,2.0-M2,47225,14,2254
org.fuin,units4j,0.8.4,2665,16,57
com.adobe.granite,com.adobe.granite.crx-explorer,1.0.14,19134,0,146
org.jasig.openregistry,openregistry-sor-repository-xml,0.9,275,2,5
com.peterphi.std.guice,stdlib-guice-common,9.5.0,8070,2,152
io.georocket,georocket-common,1.3.0,3119,2,49
org.axonframework,axon-distributed-commandbus-springcloud,3.3.7,588,2,8
net.roseboy,jeee-core,0.0.3,6781,6,49
org.openforis.groovy.mvc,groovy-mvc,0.6.4,8892,0,183
com.networknt,oauth-authhub,2.1.0,2333,0,38
com.jupiter-tools,spring-test-postgres,0.2,67,0,4
li.moskito,inkstand-deployment-resteasy,0.0.2,94,0,3
io.squark.yggdrasil.yggdrasil-framework-provider,yggdrasil-jax-rs-provider,0.1.5,184,2,3
com.twitter,util-zk-common_2.11,6.24.0,334,1,27
org.wildfly,wildfly-undertow,26.0.0.Final,27080,36,463
io.playn,playn-android,2.0-rc1,3502,0,68
com.powsybl,powsybl-itools-packager-maven-plugin,2.0.0,186,0,3
com.intoverflow.base,intoverflow-castor,1.1.1,2946,0,59
dev.gradleplugins,gradle-fixtures,0.0.128,2725,8,49
com.floragunn,dlic-search-guard-enterprise-modules,7.2.0-36.0.0,12407,0,183
com.graphaware.neo4j,algorithms,2.1.4.19.3,1551,0,51
com.iussoft,iussoft-component,3.2.1,3271,1,37
org.onosproject,onos-drivers-juniper,1.8.2,392,0,5
org.grails,grails-datastore-rest-client,5.0.11.RELEASE,3521,3,71
org.yamcs,yamcs-client,4.10.9,2833,3,44
in.mayurshah,excel_parser,1.0.0,299,0,8
org.drools,drools-spring,5.3.0.Beta1,2273,12,34
io.gatling,gatling-recorder,2.3.1,22996,10,348
net.aethersanctum.lilrest,lilrest-server,0.1.4,322,1,11
com.qubole.rubix,rubix-presto,0.3.6,80503,3,1898
org.netpreserve.openwayback,openwayback-core,2.3.1,36387,13,634
cn.enilu,flash-web,1.0,2805,1,55
org.craftercms,crafter-profile-client,3.1.1,830,11,13
org.apache.lens,lens-ml-lib,2.7.1,4048,0,75
cn.shenyanchao.ut,ut-maven-plugin,0.2,395,0,14
uk.co.gresearch.siembol,parsing-storm,1.0.0,537172,1,7985
com.networknt,exception,1.6.17,114,26,2
org.opensextant,opensextant-xponents,3.0.4,15496,1,138
com.arassec.igor,igor-plugin-file,0.2.6,1185,1,11
cn.easyutil,easyproject-util,1.5.3,11316,1,92
fr.vsct.tock,tock-bot-admin-kotlin-compiler-client,0.9.1,55,1,2
com.jongsoft.finance,bpmn-process,2.0.2,4735,1,197
io.openscore,score-data-impl,0.1.266,368,1,7
org.opensextant,opensextant-xponents-xtext,3.0.9,5046,0,34
io.hawt,hawtio-log,2.0.3,1512,4,23
com.onegevity,onegevity-recommendations-sdk,1.1.1,2034,1,28
org.optaplanner,optaplanner-wb-solver-editor-api,7.19.0.Final,420,5,12
org.appng,appng-scheduler,1.11.3,1166,0,20
org.hyperscala,hyperscala-core_2.11,2.1.4,16296,2,426
org.sunbird,cloud-store-sdk,1.2,2229,0,66
org.codelibs.robot,s2-robot,0.8.0,9330,5,141
org.wso2.samples.is,org.wso2.carbon.identity.custom.federated.authenticator,4.3.6,281,0,3
cn.allbs,allbs-utils-core,1.1.2,13399,0,325
com.netflix.zuul,zuul-core,2.1.6,16316,33,314
com.wavefront,java-lib,2020-04.2,9328,5,150
com.qspin.qtaste,qtaste-kernel,2.0.0,25981,8,506
org.dkpro.similarity,dkpro-similarity-uima-core-gpl,2.2.0,80,2,2
org.hbasene,hbase-core,0.20.4,72440,0,896
org.dbpedia.extraction,live,4.1,8995,0,204
org.apache.kafka,kafka-clients,2.8.0,166265,2447,2113
com.github.vindell,spring-boot-starter-soapui,1.0.0.RELEASE,1227,0,21
org.apache.juneau,juneau-microservice-server,7.1.0,1902,4,27
net.databinder,dispatch-http-json_2.8.0,0.8.6,146,4,6
org.yestech,yesepisodic,1.1.0,1789,1,28
org.immutables,value-fixture,2.8.0-CriteriaPreview0,98754,0,1681
com.bbossgroups,bboss-mvc,5.0.0,22199,16,337
org.lockss,lockss-util,1.7.0,6372,2,73
com.twitter,util-zk_2.11,6.24.0,7124,6,217
org.squbs,squbs-zkcluster_2.11,0.7.0,12994,0,228
org.keycloak,keycloak-model-api,1.2.0.CR1,7385,68,130
org.teiid,vdb-plugin,1.1.0,582,0,5
org.itsnat,itsnat_server,1.4,75141,0,1393
org.darkphoenixs,connectionpool-client,1.2.1,1470,0,25
org.wildfly.transaction,wildfly-transaction-client,1.1.5.Final,6705,23,91
br.com.logiquesistemas,easy-spark,1.0.0,432,0,18
com.owlplatform,owl-solver,1.0.4,1578,0,22
org.jiucai,appframework,2.3.2,7924,0,125
com.github.vivekkothari,dropwizard-extra-zookeeper,0.9.2-1,222,3,4
org.craftercms,crafter-search-elasticsearch,3.1.8E,1283,2,22
org.grails,grails-plugin-controllers,3.1.0.M2,2217,13,46
org.scalameta,mdoc_2.12,2.3.0,15774,43,180
org.bouncycastle,bcprov-jdk15on,1.50,148816,261,2309
com.agapsys.libs,agreste,5.0.0,1369,1,33
net.serenity-bdd,serenity-model,2.5.8,31606,15,579
de.agilecoders.wicket.webjars,wicket-webjars,0.5.3,1149,23,36
org.structr,structr-core,2.0.1,46074,2,755
com.linecorp.centraldogma,centraldogma-server,0.17.0,11781,4,200
app.cash.backfila,service-lib,0.1.1,11049,1,202
org.bdware.doip,doip-sdk,1.1.0,3775,1,92
org.sction,sction-core,2.0.9,10297,0,108
com.github.odavid.maven.plugins,attach-report-maven-plugin,0.1-alpha-2,325,0,2
de.otto.edison,eventsourcing-core,0.2.1,2928,1,69
org.grails,grails-datastore-gorm-rest-client,5.0.6.RELEASE,3170,0,90
com.coherentlogic.enterprise-data-adapter,xstream-int,2.0.2.1-RELEASE,133,7,6
io.springfox,springfox-petstore,2.9.1,681,0,20
com.qubole.rubix,rubix-common,0.3.5,151343,6,3627
com.digitalpebble,storm-crawler,0.3,3993,0,60
io.springfox,springfox-bean-validators,2.9.2,630,159,16
fr.vsct.tock,tock-bot-admin-kotlin-compiler-server,2.0.0,84,0,6
io.termd,termd-core,1.1.4,11281,3,186
eu.fusepool.p3,transformer-implementation-library,1.3.1,1114,1,34
net.sf.jdbc-wrappers,jdbc-wrappers,0.9.0,3176,0,22
org.dkpro.core,dkpro-core-api-datasets-asl,2.0.0,1550,0,26
org.apache.jmeter,ApacheJMeter,5.0,290,8,3
org.yamcs,jsle,0.8,49030,1,440
de.qaware.majx,majx,1.0.1,409,0,7
com.github.connyscode.ctils,jtrack,1.0.0,246,0,6
com.makeandbuild,vessl,1.0.51,3426,0,64
org.appdapter,org.appdapter.lib.remote,1.1.2,5687,2,162
org.eulerframework,euler-web-orm-jpa,1.0.0.M2,174,3,5
org.sadiframework,sadi-common,0.3.0,6776,2,136
top.chaser.framework,common-web,B-1.0.1.RELEASE,1412,5,30
org.scalawebtest,scalawebtest-core_2.13,4.0.0-RC1,20380,3,84
com.markelliot.barista,barista,0.3.1,1443,2,28
org.bitbucket.pauloloboneto,lobo.qaa,0.0.1,6656,0,103
com.lingdonge,spring-shiro,3.0.3,1069,0,21
com.github.jspxnet,jspx-framework,6.17,121767,0,1287
org.wicketstuff,wicketstuff-bundle,1.5.3.1,73958,0,1500
com.arpnetworking.test,performance-test,1.2.1,788,3,11
com.kagurabi,kagura-core,2.9,2014,2,51
org.onosproject,onos-providers-ovsdb-tunnel,1.8.5,99,0,1
org.apache.juneau,juneau-microservice,6.0.0-incubating,1398,2,23
io.jpom,agent,2.4.4,9393,0,120
com.yoloho.tair,tair-client,2.3.4.5,7421,0,79
org.keycloak,keycloak-wildfly-adapter,6.0.0,286,11,4
com.github.sylvainlaurent.maven,swagger-validator-maven-plugin,1.1.0,1629,0,42
org.postgresql,postgresql,42.2.2,35309,757,340
cn.benma666,myutils,0.2.0,10644,1,83
org.neo4j,neo4j-dbms,3.5.8,2410,7,50
com.aliseeks,aliseeks-api-client,1.0.3,8565,0,88
fi.evident.elasticsearch,elasticsearch-analysis-voikko,0.3.0,362,0,11
com.randomnoun.common,common-public,0.2.1,2358,1,28
com.gantzgulch.tools,gantzgulch-tools-crypto,1.0.8,1095,1,31
de.julielab,jcore-jsbd-ae,2.2.0,1141,2,9
zone.wmj,user-agent-util,1.2.5,731,0,12
org.chenillekit,chenillekit-google,1.3.3,2017,1,19
ch.digitalfondue.liquibaseorausertable,liquibaseorausertable,1.0,1837,0,15
com.adobe.granite,com.adobe.granite.testing.granite-it-framework,1.0.36,4393,4,60
com.github.liuchink.hcutils,hcUtils-date,1.0.12.RELEASE,1082,2,3
org.terrier,terrier-rest-client,5.0,214,3,5
org.modeshape,modeshape-jcr,4.0.0.Alpha2,90566,74,1266
com.github.sammyrulez,scalatra.shiro,1.0.0,341,0,15
com.axway.ats.framework,ats-core,4.0.6,18906,16,210
com.intenthq.pucket,pucket-thrift_2.11,1.4.0,1886,0,42
com.venusource.ms.base,wxss-spring-boot-autoconfigure,1.0.1,1478,1,42
org.locationtech.geowave,geowave-cli-accumulo-embed,1.1.0,191,0,7
io.takari.nexus,nexus-perf,0.0.1,1422,2,34
com.github.wangsongyan,fast4j-core,1.0.0,3680,0,76
br.com.joaovarandas,bc-utils,0.0.5,1129,0,25
cool.solr,solr-util,1.5.0,615,0,11
ch.cern.hadoop,hadoop-auth,3.2.1,3267,8,48
io.github.cyzest,commons-spring,1.0.4,770,0,24
org.grails,grails-plugin-rest,3.0.9,5956,13,76
io.netty,netty-codec,4.1.5.Final,13633,1267,192
net.jakubholy.jeeutils,static-jsfexpression-validator,0.9.2,2397,0,57
org.querqy,querqy-solr,4.7.lucene720.0,1696,0,27
io.gravitee.node,gravitee-node-management,1.2.2,601,5,16
org.orbisgis,h2gis-functions,1.3.1,18791,9,313
org.opencms,opencms-core,12.0,343917,129,3912
com.github.pshirshov.izumi.legacy,akka-cdi_2.12,1.4.1,278,0,5
com.nuecho,rivr-voicexml,1.0.6,7296,0,97
eu.limetri.platform,platform-server,0.3,525,1,16
org.apache.samoa,samoa-apex,0.5.0-incubating,874,0,28
com.speedment,speedment-maven-plugin,3.1.1,1168,0,19
com.y3tu,y3tu-tool-db,1.5,6775,1,82
io.nextflow,nextflow,0.17.0,48041,16,1186
org.wildfly,wildfly-microprofile-metrics-smallrye,26.0.0.Final,695,5,20
com.github.swiftech,swiftdao,0.2.3,1921,0,24
io.jooby,jooby-netty,2.6.1,2117,5,17
gr.skroutz,elasticsearch-dynamic-word-delimiter,1.0.1,907,0,11
pro.taskana,taskana-common-test,4.6.0,771,2,16
gov.nasa.pds,transform,1.10.0,4288,0,38
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.api.semantics-asl,1.6.1,400,9,9
com.gomyck,gomyck-util,1.1.3-RELEASE,7484,5,79
io.circe,circe-jackson28_2.13.0-RC1,0.12.0-M1,1920,0,24
org.codehaus.waffle,waffle-core,1.0,4557,14,150
com.yuweix,assist4j-core,1.1.22,4852,4,57
com.gboxsw.miniac,mqttutils,1.0.1,542,1,4
com.netflix.zuul,zuul-core,2.1.9,16567,33,312
biz.neustar,leftronic,1.0-beta-2,334,0,11
io.apigee.opensaml,opensaml,2.6.2,40909,0,1441
com.foxinmy,umeng4j,1.0,1078,0,27
org.dromara,raincat-core,2.0.0-RELEASE,2880,4,52
cn.wangdm.maven.plugins,wangdm-fake-maven-plugin,0.0.2,313,0,2
io.fsq,twofishes_2.10,1.0.0,171198,0,4372
org.opencms,opencms-core,10.5.0,296984,129,2792
de.sciss,sheet_2.12,0.1.2,2518,1,29
org.projectnessie,nessie-versioned-persist-serialize,0.17.0,7671,6,51
com.github.vincentrussell,nexus3-x509-dn-security-plugin,1.0,2566,0,59
com.saygoer,umeng-push,1.0,2046,0,14
top.kiswich,google.util,0.0.1-RELEASE,489,0,25
com.datamountaineer,kafka-connect-mqtt,1.1.0,5987,0,80
io.github.gitbucket,gitbucket_2.13,4.32.0,185763,1,1095
io.github.juan-carlos-duarte,bitbucket-api-client-lib,1.0.0,35020,0,657
com.hotels,corc-test,1.0.0,95,2,4
net.sf.jasperreports,jasperreports,4.1.1,149257,136,2040
io.atlasmap,atlas-json-model,1.42.10,693,4,9
com.comoyo.maven.plugins,protoc-bundled-plugin,1.4.59,433,1,2
com.github.kaku13745107,Detector,1.0,571,0,10
com.github.sogyf,goja-mvt,0.1.4,7519,1,182
eu.fbk.fcw,fcw-languagetool-api,0.1.1,336,0,8
fr.janalyse,janalyse-ssh_2.11,0.10.3,13266,0,276
gr.iti.mklab,mklab-framework-common,0.3.1,3529,3,49
com.github.fmarmar,cucumber-tools,0.2.1,3621,0,81
com.twitter,finagle-base-http_2.13,20.3.0,21959,3,239
com.lohika.alp,alp-reporter,0.7,3794,1,85
com.zusmart,zusmart-maven-plugin,0.0.1,153,0,3
org.eclipse.californium,californium-proxy,1.0.0-RC2,2163,0,37
org.codelabor,codelabor-system-file,2.0.1,1809,3,32
net.pincette,pincette-netty-http,1.0.2,297,0,8
org.jbpm,jbpm-task-assigning-core,7.32.0.Final,812,0,19
org.apache.reef,reef-utils-hadoop,0.15.0,129,1,2
com.networknt,openapi-meta,1.5.5,276,8,5
net.databinder,dispatch-json_2.9.0,0.8.6,2890,6,82
com.github.jobservice,job-service-scheduled-executor,4.0.0-1076,821,0,13
org.geomajas.widget,geomajas-widget-layer,1.15.0-M3,210,3,5
com.github.mkopylec,charon-spring-webflux,4.10.0,3270,0,105
com.hotels,plunger,2.0.0,1659,1,41
org.grails,grails-plugin-converters,3.1.0.RC2,4056,7,75
com.ycframe,yc.frame.security,0.0.1,1669,1,13
org.flowable,flowable-ui-task-conf,6.0.0.RC1,957,2,21
org.apache.httpcomponents,httpclient,4.3.5,25151,2972,420
fun.mike,azure-auth-alpha,0.0.7,251,1,8
org.jsoup,jsoup,1.13.1,14638,1732,244
com.centit.framework,framework-filter,5.0.2101,876,0,13
net.databinder,unfiltered-filter-uploads_2.11,0.9.0-beta1,1765,0,29
org.atmosphere,atmosphere-bayeux,0.5.6,369,0,6
com.squareup.keywhiz,keywhiz-client,0.8.0,283,1,13
net.dreamlu,lutool-excel,1.0.4,1813,0,16
net.databinder,dispatch-mime_2.8.1,0.8.7,941,18,24
com.keysolutions,java-ddp-client,1.0.0.3,495,2,10
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.mecab-asl,1.7.0,595,1,4
br.com.beardsoft,jxlsx-streamer,0.0.2,710,0,13
io.sphere.jvmsdk,categories,1.0.0-M2,791,1,20
com.tempoiq,tempoiq-java,1.2.0,4043,0,113
org.wicketstuff,wicketstuff-springreference,7.2.0,311,2,6
com.googlecode,redmine-java-api,1.9.0,3593,1,39
com.flowlogix,flowlogix-tapestry-gwt,2.3.1,270,0,7
org.bithon.agent,agent-plugin-mysql-5.x-6.x,1.1.0-RELEASE,563,1,8
io.earcam.utilitarian,io.earcam.utilitarian.security,1.2.0,470,5,8
io.ddf,ddf_core_2.10,1.4.3,12642,3,192
net.databinder,dispatch-nio_2.8.2,0.8.7,879,0,25
com.gitee.yongzhuzl,commonutil,3.1,0,0,66
io.github.er1c,fm-common_2.12,1.0.0-RC1,51043,2,553
com.strapdata.elasticsearch.plugin,ingest-attachment,6.2.3.28,320,0,5
org.owasp,dependency-check-core,5.0.0,25473,9,267
com.github.scalexcel,scalexcel_2.11,0.1.4,3323,0,94
net.rossonet,ar4k-industrial,0.9.1003,3129,3,45
net.oschina.michaelmofa,rd-maven-plugin,1.0,957,0,10
org.ldaptive,ldaptive,2.0.0-RC3,31810,31,635
cn.hutool,hutool-db,5.0.0,6890,4,84
co.cask.hydrator,format-orc,2.1.2,263,1,5
org.scalatra,scalatra-fileupload_2.12,2.5.2,1972,0,8
org.opencms.modules,org.opencms.workplace.tools.history,8.0.1,523,0,8
org.geoserver,main,1.7.0,30157,9,325
org.molgenis,molgenis-core,1.11.0,11815,54,151
org.overviewproject,pdfocr_2.12,0.0.9,3104,0,38
org.springframework.webflow,spring-binding,2.2.0.RELEASE,5404,21,134
net.csdn,serviceframework-jetty-9-server_2.12,2.0.7,67,17,1
org.palscash,org.palscash.common.crypto,2.10,750,1,11
com.charlyghislain.dispatcher,dispatcher,2.0.0,2103,3,21
net.databinder,unfiltered-uploads_2.9.0-1,0.4.0,681,3,37
top.jfunc.json,json-jsonsmart,1.8.3,157,0,2
org.mongodb.mongo-hadoop,mongo-hadoop-core,1.5.2,5591,10,56
org.got5,tapestry5-jquery,3.4.2,6686,3,165
net.consensys.cava,cava-net,0.3.1,944,1,13
com.github.dblock.waffle,waffle-shiro,1.7.4,612,1,12
com.sclasen,play-extras_2.10,0.2.15,15047,0,237
com.spotify,helios-services,0.8.362,10479,2,225
cn.geminis,geminis-core,1.3.0,1219,6,21
io.iteratorx,ix4j,1.0.1,287,0,8
org.pzdcdoc,pzdcdoc,2.2,874,0,21
com.tempodb,tempodb-java,1.1.5,3883,0,88
com.github.hazendaz,displaytag,2.1.5,10331,1,127
org.springmad,mad-core-aop,1.0-m2,76,0,2
io.knotx,knotx-databridge-api,1.4.0,627,3,9
com.github.sixro,openinsider4j,0.4.2,199,0,7
org.wicketstuff,wicketstuff-portlet,1.5.3.1,1927,1,18
io.github.devlibx.easy,helper,0.0.48,1046,4,25
org.apache.servicecomb.saga,saga-format,0.3.0,621,1,33
com.helger,ph-poi,4.0.0,1185,13,15
global.namespace.circe-kafka,circe-kafka_2.13,2.8.0,56,0,2
org.opensingular,singular-support,1.9.0.1,2142,12,49
org.jitr,jitr,1.0.0,737,0,16
org.minijax,minijax-undertow,0.4.14,196,0,3
org.bitbucket.dpenkin,bitbucket-cloud-rest-client,2.1.2,5207,0,137
com.github.qq275860560,github-qq275860560-common,2019051614,8567,0,113
net.javacrumbs.rest-fire,rest-fire,0.0.8,457,0,8
io.eels,eel-avro_2.10,0.16.1,1643,1,12
com.googlecode.cernunnos,cernunnos,1.2.1,11520,7,233
com.github.felixgail,gplaymusic,0.3.0,4752,0,107
com.avast.clients.rabbitmq,rabbitmq-client-extras-scalapb_2.13,v9.0.0-beta,340,0,14
com.github.rlon008,testamation-jdk7-core,1.0,3217,3,116
org.codelibs.fess,fess-crawler,2.6.0,12554,5,156
me.tfeng.play-mods,security,0.11.0,133,1,5
org.dhatim,milyn-smooks-example-jms-consumer,1.7.2,99,0,2
com.jcabi,jcabi-dynamodb-maven-plugin,0.1,478,0,9
org.http4s,http4s-jetty_2.13,0.21.20,1117,0,12
com.aerospike,aerospike-reactor-query-engine,4.4.9.1,121,1,2
com.julienlavergne,core,0.0.1,213267,0,3169
org.kie,kie-server-client,6.2.0.Beta3,236,4,11
ch.sbb.releasetrain,business,0.0.5,878,1,9
io.wkz.kotlin,mybatis-json-typehandler,1.0.1,274,0,4
com.github.alexcojocaru,elasticsearch-maven-plugin,1.7,501,0,8
io.kcache,kcache-rdbms,3.4.5,508,1,9
net.rossonet,ar4k-ai-nlp,0.9.1014,1555,1,20
com.github.vindell,soapui-template,1.0.0.RELEASE,942304,1,20
io.enoa,enoa-docker,1.7.2-rc,33002,0,721
com.github.veithen.cosmos,p2-bundle-import-maven-plugin,0.1,242,0,4
net.liftweb,JPADemo-spa_2.8.1,2.2-RC1,784,1,18
io.spot-next,spot-maven-plugin,1.0.20-BETA-20181129,2317,0,31
io.webcrank,webcrank-password_2.10,0.1,2728,0,46
io.rhiot,rhiot-deployer,0.1.2,2132,4,42
org.boothub,boothub-db,1.1.1,1825,3,36
top.chaser,common-web,B-1.0.3.RELEASE,1412,5,30
com.github.kimffy24,ejoker-support-bootstrap,3.0.5,272,0,3
cn.ymotel,dactor,1.1.0,8148,0,125
org.onosproject,onos-providers-ovsdb-device,1.8.8,148,0,3
com.jfinal,jfinal-undertow,2.0,2461,6,26
com.adobe.granite,com.adobe.granite.testing.integration-testing,1.0.8,1678,6,29
dev.angerm.ag_server,grpc,0.1.9,306,0,8
io.snappydata,snappydata-store-hydra-tests,1.6.2.2,182449,0,1142
com.alibaba.citrus.tool,maven-docbook-plugin,1.0,40351,0,114
vip.justlive,snow-common-web-vertx,1.0.0,638,0,17
com.github.agourlay,cornichon-kafka_2.12,0.19.8,1439,0,10
